time,true_air,est,door,compressor,filtered_temp,food_proxy,true_food,target,active_rate,confidence,alpha
48,2.13596,3808.68,0,0,1.97171,2.00007,2.00033,4,25,2.00007,1.13e-05
49,2.13874,3812.92,0,0,1.9846,2.00007,2.00034,4,25,2.00007,1.13e-05
50,2.14153,3817.16,0,0,1.99619,2.00007,2.00035,4,25,2.00007,1.13e-05
51,2.14432,3821.39,0,0,2.00663,2.00007,2.00037,4,25,2.00007,1.13e-05
52,2.1471,3825.62,0,0,2.0085,2.00007,2.00038,4,25,2.00007,1.13e-05
53,2.14988,3829.84,0,0,2.00769,2.00007,2.0004,4,25,2.00007,1.13e-05
54,2.15267,3834.06,0,0,2.00695,2.00007,2.00041,4,25,2.00007,1.13e-05
55,2.15544,3838.28,0,0,2.0088,2.00007,2.00043,4,25,2.00007,1.13e-05
56,2.15822,3842.49,0,0,2.00795,2.00007,2.00044,4,25,2.00007,1.13e-05
57,2.161,3846.7,0,0,2.00469,2.00007,2.00046,4,25,2.00007,1.13e-05
58,2.16377,3850.9,0,0,2.00174,2.00007,2.00048,4,25,2.00007,1.13e-05
59,2.16654,3855.1,0,0,1.9991,2.00007,2.00049,4,25,2.00007,1.13e-05
60,2.16931,3859.3,0,0,1.99922,2.00007,2.00051,4,25,2.00007,1.13e-05
61,2.24519,3863.49,1,0,1.99933,2.00007,2.00053,4,25,2.00007,1.13e-05
62,2.32078,3867.68,1,0,2.00194,2.00007,2.00056,4,25,2.00007,1.13e-05
63,2.39608,3871.86,1,0,2.0193,2.00007,2.00059,4,25,2.00007,1.13e-05
64,2.47109,3876.04,1,0,2.03993,2.00007,2.00064,4,25,2.00007,1.13e-05
65,2.54582,3880.21,1,0,2.05349,2.00007,2.00069,4,25,2.00007,1.13e-05
66,2.62026,3884.38,1,0,2.0657,2.00008,2.00075,4,25,2.00008,1.13e-05
67,2.69441,3888.55,1,0,2.08917,2.00008,2.00081,4,25,2.00008,1.13e-05
68,2.76828,3892.71,1,0,2.11776,2.00009,2.00088,4,25,2.00009,1.13e-05
69,2.84187,3896.87,1,0,2.16586,2.0001,2.00096,4,25,2.0001,1.13e-05
70,2.91518,3901.02,1,0,2.20915,2.00011,2.00105,4,25,2.00011,1.13e-05
71,2.9882,3905.17,1,0,2.26543,2.00012,2.00115,4,25,2.00012,1.13e-05
72,3.06095,3909.32,1,0,2.34321,2.00014,2.00125,4,25,2.00014,1.13e-05
73,3.13342,3913.46,1,0,2.41322,2.00016,2.00136,4,25,2.00016,1.13e-05
74,3.20561,3917.59,1,0,2.48605,2.00018,2.00147,4,25,2.00018,1.13e-05
75,3.27752,3924.59,1,0,2.54177,2.00021,2.0016,4,19.2276,2.00021,1.13e-05
76,3.34916,3931.64,1,0,2.60175,2.00024,2.00173,4,19.1551,2.00024,1.13e-05
77,3.42053,3938.72,1,0,2.65573,2.00027,2.00187,4,19.0967,2.00027,1.13e-05
78,3.49162,3945.82,1,0,2.70431,2.00031,2.00201,4,19.0513,2.00031,1.13e-05
79,3.56244,3952.93,1,0,2.78719,2.00035,2.00217,4,19.0193,2.00035,1.13e-05
80,3.63299,3960.05,1,0,2.86178,2.00039,2.00232,4,19.0002,2.00039,1.13e-05
81,3.63485,3967.17,0,0,2.93378,2.00043,2.00249,4,19.0002,2.00043,1.13e-05
82,3.6367,3974.27,0,0,2.99859,2.00048,2.00265,4,19.0002,2.00048,1.13e-05
83,3.63856,3981.37,0,0,3.05691,2.00054,2.00281,4,19.0002,2.00054,1.13e-05
84,3.64041,3988.46,0,0,3.1094,2.00059,2.00298,4,19.0002,2.00059,1.13e-05
85,3.64226,3995.55,0,0,3.16395,2.00065,2.00314,4,19.0002,2.00065,1.13e-05
86,3.64411,4002.63,0,0,3.21548,2.00071,2.00331,4,19.0002,2.00071,1.13e-05
87,3.64596,4009.69,0,0,3.26185,2.00077,2.00347,4,19.0002,2.00077,1.13e-05
88,3.6478,4016.76,0,0,3.30359,2.00084,2.00363,4,19.0002,2.00084,1.13e-05
89,3.64965,4023.81,0,0,3.34115,2.0009,2.0038,4,19.0002,2.0009,1.13e-05
90,3.6515,4030.86,0,0,3.37252,2.00097,2.00396,4,19.0002,2.00097,1.13e-05
91,3.65334,4037.9,0,0,3.40076,2.00104,2.00413,4,19.0002,2.00104,1.13e-05
92,3.65518,4044.93,0,0,3.42617,2.00111,2.00429,4,19.0002,2.00111,1.13e-05
93,3.65702,4051.96,0,0,3.44904,2.00118,2.00446,4,19.0002,2.00118,1.13e-05
94,3.65887,4058.97,0,0,3.47449,2.00126,2.00462,4,19.0002,2.00126,1.13e-05
95,3.66071,4065.98,0,0,3.4974,2.00133,2.00479,4,19.0002,2.00133,1.13e-05
96,3.66255,4072.99,0,0,3.53501,2.00141,2.00496,4,19.0002,2.00141,1.13e-05
97,3.66438,4079.98,0,0,3.54943,2.00149,2.00512,4,19.0002,2.00149,1.13e-05
98,3.66622,4086.97,0,0,3.55998,2.00156,2.00529,4,19.0002,2.00156,1.13e-05
99,3.66806,4093.95,0,0,3.5719,2.00164,2.00545,4,19.0002,2.00164,1.13e-05
100,3.66989,4100.93,0,0,3.60206,2.00172,2.00562,4,19.0002,2.00172,1.13e-05
101,3.67172,4107.89,0,0,3.62921,2.0018,2.00579,4,19.0002,2.0018,1.13e-05
102,3.67356,4114.85,0,0,3.66091,2.00188,2.00595,4,19.0002,2.00188,1.13e-05
103,3.67539,4121.8,0,0,3.68944,2.00197,2.00612,4,19.0002,2.00197,1.13e-05
104,3.67722,4128.74,0,0,3.70784,2.00205,2.00629,4,19.0002,2.00205,1.13e-05
105,3.67905,4135.68,0,0,3.72199,2.00214,2.00645,4,19.0002,2.00214,1.13e-05
106,3.68088,4142.61,0,0,3.73471,2.00222,2.00662,4,19.0002,2.00222,1.13e-05
107,3.6827,4149.53,0,0,3.72916,2.00231,2.00679,4,19.0002,2.00231,1.13e-05
108,3.68453,4156.45,0,0,3.72417,2.0024,2.00696,4,19.0002,2.0024,1.13e-05
109,3.68635,4163.35,0,0,3.71967,2.00248,2.00712,4,19.0002,2.00248,1.13e-05
110,3.68818,4170.25,0,0,3.71076,2.00257,2.00729,4,19.0002,2.00257,1.13e-05
111,3.69,4177.14,0,0,3.70274,2.00265,2.00746,4,19.0002,2.00265,1.13e-05
112,3.69182,4184.03,0,0,3.69552,2.00274,2.00763,4,19.0002,2.00274,1.13e-05
113,3.69364,4190.91,0,0,3.68902,2.00282,2.0078,4,19.0002,2.00282,1.13e-05
114,3.69546,4197.78,0,0,3.68317,2.0029,2.00797,4,19.0002,2.0029,1.13e-05
115,3.69728,4204.64,0,0,3.64128,2.00298,2.00813,4,19.0002,2.00298,1.13e-05
116,3.6991,4211.49,0,0,3.60357,2.00306,2.0083,4,19.0002,2.00306,1.13e-05
117,3.70092,4218.34,0,0,3.56963,2.00314,2.00847,4,19.0002,2.00314,1.13e-05
118,3.70273,4225.18,0,0,3.53909,2.00322,2.00864,4,19.0002,2.00322,1.13e-05
119,3.70455,4232.02,0,0,3.49688,2.00329,2.00881,4,19.0002,2.00329,1.13e-05
120,3.70636,4238.84,0,0,3.47361,2.00337,2.00898,4,19.0002,2.00337,1.13e-05
121,3.70817,4245.66,0,0,3.46001,2.00344,2.00915,4,19.0002,2.00344,1.13e-05
122,3.70999,4252.48,0,0,3.45756,2.00351,2.00932,4,19.0002,2.00351,1.13e-05
123,3.7118,4259.28,0,0,3.45534,2.00358,2.00949,4,19.0002,2.00358,1.13e-05
124,3.71361,4266.08,0,0,3.45335,2.00365,2.00966,4,19.0002,2.00365,1.13e-05
125,3.71541,4272.87,0,0,3.45156,2.00373,2.00983,4,19.0002,2.00373,1.13e-05
126,3.71722,4279.65,0,0,3.44995,2.0038,2.01,4,19.0002,2.0038,1.13e-05
127,3.71903,4286.43,0,0,3.4485,2.00387,2.01017,4,19.0002,2.00387,1.13e-05
128,3.72083,4293.2,0,0,3.45696,2.00394,2.01034,4,19.0002,2.00394,1.13e-05
129,3.72264,4299.96,0,0,3.46457,2.00401,2.01052,4,19.0002,2.00401,1.13e-05
130,3.72444,4306.72,0,0,3.49819,2.00409,2.01069,4,19.0002,2.00409,1.13e-05
131,3.72624,4313.46,0,0,3.53087,2.00417,2.01086,4,19.0002,2.00417,1.13e-05
132,3.72804,4320.21,0,0,3.56028,2.00424,2.01103,4,19.0002,2.00424,1.13e-05
133,3.72984,4326.94,0,0,3.5819,2.00432,2.0112,4,19.0002,2.00432,1.13e-05
134,3.73164,4333.67,0,0,3.57701,2.0044,2.01137,4,19.0002,2.0044,1.13e-05
135,3.73344,4340.38,0,0,3.57993,2.00448,2.01155,4,19.0002,2.00448,1.13e-05
136,3.73524,4347.1,0,0,3.58256,2.00456,2.01172,4,19.0002,2.00456,1.13e-05
137,3.73703,4353.8,0,0,3.60195,2.00464,2.01189,4,19.0002,2.00464,1.13e-05
138,3.73883,4360.5,0,0,3.6194,2.00472,2.01206,4,19.0002,2.00472,1.13e-05
139,3.74062,4367.19,0,0,3.6351,2.0048,2.01224,4,19.0002,2.0048,1.13e-05
140,3.74241,4373.87,0,0,3.65409,2.00488,2.01241,4,19.0002,2.00488,1.13e-05
141,3.74421,4380.55,0,0,3.68088,2.00496,2.01258,4,19.0002,2.00496,1.13e-05
142,3.746,4387.22,0,0,3.70499,2.00505,2.01275,4,19.0002,2.00505,1.13e-05
143,3.74779,4393.88,0,0,3.71214,2.00513,2.01293,4,19.0002,2.00513,1.13e-05
144,3.74957,4400.54,0,0,3.73312,2.00522,2.0131,4,19.0002,2.00522,1.13e-05
145,3.75136,4407.18,0,0,3.75927,2.00531,2.01328,4,19.0002,2.00531,1.13e-05
146,3.75315,4413.83,0,0,3.78281,2.00539,2.01345,4,19.0002,2.00539,1.13e-05
147,3.75493,4420.46,0,0,3.80399,2.00548,2.01362,4,19.0002,2.00548,1.13e-05
148,3.75672,4427.09,0,0,3.81579,2.00557,2.0138,4,19.0002,2.00557,1.13e-05
149,3.7585,4433.71,0,0,3.82641,2.00566,2.01397,4,19.0002,2.00566,1.13e-05
150,3.76028,4440.32,0,0,3.79951,2.00575,2.01415,4,19.0002,2.00575,1.13e-05
151,3.76207,4446.92,0,0,3.75333,2.00584,2.01432,4,19.0002,2.00584,1.13e-05
152,3.76385,4453.52,0,0,3.71176,2.00592,2.0145,4,19.0002,2.00592,1.13e-05
153,3.76563,4460.11,0,0,3.667,2.00601,2.01467,4,19.0002,2.00601,1.13e-05
154,3.7674,4466.7,0,0,3.63407,2.00609,2.01485,4,19.0002,2.00609,1.13e-05
155,3.76918,4473.28,0,0,3.59708,2.00617,2.01502,4,19.0002,2.00617,1.13e-05
156,3.77096,4479.85,0,0,3.56379,2.00624,2.0152,4,19.0002,2.00624,1.13e-05
157,3.77273,4486.41,0,0,3.54118,2.00632,2.01537,4,19.0002,2.00632,1.13e-05
158,3.77451,4492.97,0,0,3.53549,2.0064,2.01555,4,19.0002,2.0064,1.13e-05
159,3.77628,4499.52,0,0,3.53037,2.00647,2.01572,4,19.0002,2.00647,1.13e-05
160,3.77805,4506.06,0,0,3.55254,2.00655,2.0159,4,19.0002,2.00655,1.13e-05
161,3.77982,4512.59,0,0,3.57251,2.00663,2.01608,4,19.0002,2.00663,1.13e-05
162,3.78159,4519.12,0,0,3.60261,2.00671,2.01625,4,19.0002,2.00671,1.13e-05
163,3.78336,4525.65,0,0,3.6297,2.00679,2.01643,4,19.0002,2.00679,1.13e-05
164,3.78513,4532.16,0,0,3.65408,2.00687,2.01661,4,19.0002,2.00687,1.13e-05
165,3.7869,4538.67,0,0,3.64685,2.00695,2.01678,4,19.0002,2.00695,1.13e-05
166,3.78866,4545.17,0,0,3.66709,2.00703,2.01696,4,19.0002,2.00703,1.13e-05
167,3.79043,4551.66,0,0,3.65857,2.00712,2.01714,4,19.0002,2.00712,1.13e-05
168,3.79219,4558.15,0,0,3.67764,2.0072,2.01732,4,19.0002,2.0072,1.13e-05
169,3.79396,4564.63,0,0,3.67293,2.00728,2.01749,4,19.0002,2.00728,1.13e-05
170,3.79572,4571.1,0,0,3.66869,2.00736,2.01767,4,19.0002,2.00736,1.13e-05
171,3.79748,4577.57,0,0,3.66487,2.00745,2.01785,4,19.0002,2.00745,1.13e-05
172,3.79924,4584.03,0,0,3.68331,2.00753,2.01803,4,19.0002,2.00753,1.13e-05
173,3.801,4590.48,0,0,3.67804,2.00761,2.0182,4,19.0002,2.00761,1.13e-05
174,3.80276,4596.93,0,0,3.69516,2.0077,2.01838,4,19.0002,2.0077,1.13e-05
175,3.80451,4603.37,0,0,3.71057,2.00778,2.01856,4,19.0002,2.00778,1.13e-05
176,3.80627,4609.8,0,0,3.72444,2.00787,2.01874,4,19.0002,2.00787,1.13e-05
177,3.80802,4616.22,0,0,3.74904,2.00795,2.01892,4,19.0002,2.00795,1.13e-05
178,3.80978,4622.64,0,0,3.77117,2.00804,2.0191,4,19.0002,2.00804,1.13e-05
179,3.81153,4629.05,0,0,3.77898,2.00813,2.01928,4,19.0002,2.00813,1.13e-05
180,3.81328,4635.46,0,0,3.79813,2.00822,2.01946,4,19.0002,2.00822,1.13e-05
181,3.81503,4641.85,0,0,3.80324,2.00831,2.01964,4,19.0002,2.00831,1.13e-05
182,3.81678,4648.24,0,0,3.80784,2.0084,2.01982,4,19.0002,2.0084,1.13e-05
183,3.81853,4654.63,0,0,3.81198,2.00849,2.02,4,19.0002,2.00849,1.13e-05
184,3.82028,4661.01,0,0,3.82783,2.00858,2.02018,4,19.0002,2.00858,1.13e-05
185,3.82203,4667.38,0,0,3.84209,2.00867,2.02036,4,19.0002,2.00867,1.13e-05
186,3.82377,4673.74,0,0,3.85492,2.00876,2.02054,4,19.0002,2.00876,1.13e-05
187,3.82552,4680.1,0,0,3.84464,2.00885,2.02072,4,19.0002,2.00885,1.13e-05
188,3.82726,4686.44,0,0,3.83539,2.00894,2.0209,4,19.0002,2.00894,1.13e-05
189,3.82901,4692.79,0,0,3.83921,2.00903,2.02108,4,19.0002,2.00903,1.13e-05
190,3.83075,4699.12,0,0,3.84264,2.00912,2.02126,4,19.0002,2.00912,1.13e-05
191,3.83249,4705.45,0,0,3.84572,2.00921,2.02144,4,19.0002,2.00921,1.13e-05
192,3.83423,4711.77,0,0,3.8485,2.00931,2.02162,4,19.0002,2.00931,1.13e-05
193,3.83597,4718.09,0,0,3.851,2.0094,2.0218,4,19.0002,2.0094,1.13e-05
194,3.83771,4724.4,0,0,3.85325,2.00949,2.02198,4,19.0002,2.00949,1.13e-05
195,3.83944,4730.7,0,0,3.85528,2.00958,2.02217,4,19.0002,2.00958,1.13e-05
196,3.84118,4737,0,0,3.8474,2.00967,2.02235,4,19.0002,2.00967,1.13e-05
197,3.84291,4743.28,0,0,3.85001,2.00976,2.02253,4,19.0002,2.00976,1.13e-05
198,3.84465,4749.57,0,0,3.85236,2.00986,2.02271,4,19.0002,2.00986,1.13e-05
199,3.84638,4755.84,0,0,3.84477,2.00995,2.02289,4,19.0002,2.00995,1.13e-05
200,3.84811,4762.11,0,0,3.83064,2.01004,2.02308,4,19.0002,2.01004,1.13e-05
201,3.84984,4768.37,0,0,3.81793,2.01013,2.02326,4,19.0002,2.01013,1.13e-05
202,3.85157,4774.62,0,0,3.80649,2.01022,2.02344,4,19.0002,2.01022,1.13e-05
203,3.8533,4780.87,0,0,3.7962,2.01031,2.02362,4,19.0002,2.01031,1.13e-05
204,3.85503,4787.11,0,0,3.79422,2.01039,2.02381,4,19.0002,2.01039,1.13e-05
205,3.85676,4793.35,0,0,3.78516,2.01048,2.02399,4,19.0002,2.01048,1.13e-05
206,3.85848,4799.58,0,0,3.77699,2.01057,2.02417,4,19.0002,2.01057,1.13e-05
207,3.86021,4805.8,0,0,3.76965,2.01066,2.02436,4,19.0002,2.01066,1.13e-05
208,3.86193,4812.01,0,0,3.76304,2.01074,2.02454,4,19.0002,2.01074,1.13e-05
209,3.86366,4818.22,0,0,3.76923,2.01083,2.02472,4,19.0002,2.01083,1.13e-05
210,3.86538,4824.42,0,0,3.78693,2.01092,2.02491,4,19.0002,2.01092,1.13e-05
211,3.8671,4830.62,0,0,3.80528,2.01101,2.02509,4,19.0002,2.01101,1.13e-05
212,3.86882,4836.8,0,0,3.82179,2.0111,2.02528,4,19.0002,2.0111,1.13e-05
213,3.87054,4842.98,0,0,3.83666,2.01119,2.02546,4,19.0002,2.01119,1.13e-05
214,3.87226,4849.16,0,0,3.84761,2.01128,2.02565,4,19.0002,2.01128,1.13e-05
215,3.87397,4855.33,0,0,3.84535,2.01137,2.02583,4,19.0002,2.01137,1.13e-05
216,3.87569,4861.49,0,0,3.85786,2.01146,2.02602,4,19.0002,2.01146,1.13e-05
217,3.87741,4867.64,0,0,3.86911,2.01156,2.0262,4,19.0002,2.01156,1.13e-05
218,3.87912,4873.79,0,0,3.88166,2.01165,2.02639,4,19.0002,2.01165,1.13e-05
219,3.88083,4879.93,0,0,3.89296,2.01174,2.02657,4,19.0002,2.01174,1.13e-05
220,3.88254,4886.07,0,0,3.91038,2.01184,2.02676,4,19.0002,2.01184,1.13e-05
221,3.88426,4892.19,0,0,3.91639,2.01193,2.02694,4,19.0002,2.01193,1.13e-05
222,3.88597,4898.32,0,0,3.93146,2.01203,2.02713,4,19.0002,2.01203,1.13e-05
223,3.88768,4904.43,0,0,3.93778,2.01212,2.02731,4,19.0002,2.01212,1.13e-05
224,3.88938,4910.54,0,0,3.95072,2.01222,2.0275,4,19.0002,2.01222,1.13e-05
225,3.89109,4916.64,0,0,3.96237,2.01232,2.02769,4,19.0002,2.01232,1.13e-05
226,3.8928,4922.74,0,0,3.97526,2.01241,2.02787,4,19.0002,2.01241,1.13e-05
227,3.8945,4928.82,0,0,3.98687,2.01251,2.02806,4,19.0002,2.01251,1.13e-05
228,3.89621,4934.91,0,0,3.99732,2.01261,2.02825,4,19.0002,2.01261,1.13e-05
229,3.89791,4940.98,0,0,4.00672,2.01271,2.02843,4,19.0002,2.01271,1.13e-05
230,3.89961,4947.05,0,0,4.01518,2.01281,2.02862,4,19.0002,2.01281,1.13e-05
231,3.90132,4953.11,0,0,4.0228,2.01291,2.02881,4,19.0002,2.01291,1.13e-05
232,3.90302,4959.17,0,0,4.02965,2.01301,2.02899,4,19.0002,2.01301,1.13e-05
233,3.90472,4965.21,0,0,4.02857,2.01311,2.02918,4,19.0002,2.01311,1.13e-05
234,3.90641,4971.26,0,0,4.02759,2.01321,2.02937,4,19.0002,2.01321,1.13e-05
235,3.90811,4977.29,0,0,4.02188,2.01331,2.02956,4,19.0002,2.01331,1.13e-05
236,3.90981,4983.32,0,0,4.01673,2.01341,2.02975,4,19.0002,2.01341,1.13e-05
237,3.91151,4989.34,0,0,3.9708,2.01351,2.02993,4,19.0002,2.01351,1.13e-05
238,3.9132,4995.36,0,0,3.92947,2.0136,2.03012,4,19.0002,2.0136,1.13e-05
239,3.91489,5001.37,0,0,3.89227,2.0137,2.03031,4,19.0002,2.0137,1.13e-05
240,3.91659,5007.37,0,0,3.85879,2.01379,2.0305,4,19.0002,2.01379,1.13e-05
241,3.91828,5013.37,0,0,3.8189,2.01388,2.03069,4,19.0002,2.01388,1.13e-05
242,3.91997,5019.36,0,0,3.78299,2.01397,2.03088,4,19.0002,2.01397,1.13e-05
243,3.92166,5025.34,0,0,3.75068,2.01405,2.03106,4,19.0002,2.01405,1.13e-05
244,3.92335,5031.32,0,0,3.7216,2.01414,2.03125,4,19.0002,2.01414,1.13e-05
245,3.92504,5037.29,0,0,3.70519,2.01422,2.03144,4,19.0002,2.01422,1.13e-05
246,3.92672,5043.26,0,0,3.72687,2.01431,2.03163,4,19.0002,2.01431,1.13e-05
247,3.92841,5049.21,0,0,3.74638,2.01439,2.03182,4,19.0002,2.01439,1.13e-05
248,3.9301,5055.17,0,0,3.76636,2.01448,2.03201,4,19.0002,2.01448,1.13e-05
249,3.93178,5061.11,0,0,3.78435,2.01457,2.0322,4,19.0002,2.01457,1.13e-05
250,3.93346,5067.05,0,0,3.79811,2.01466,2.03239,4,19.0002,2.01466,1.13e-05
251,3.93514,5072.98,0,0,3.8105,2.01475,2.03258,4,19.0002,2.01475,1.13e-05
252,3.93683,5078.91,0,0,3.82165,2.01484,2.03277,4,19.0002,2.01484,1.13e-05
253,3.93851,5084.83,0,0,3.83168,2.01493,2.03296,4,19.0002,2.01493,1.13e-05
254,3.94019,5090.74,0,0,3.84071,2.01502,2.03315,4,19.0002,2.01502,1.13e-05
255,3.94186,5096.65,0,0,3.84884,2.01511,2.03334,4,19.0002,2.01511,1.13e-05
256,3.94354,5102.55,0,0,3.85615,2.0152,2.03354,4,19.0002,2.0152,1.13e-05
257,3.94522,5108.44,0,0,3.86274,2.01529,2.03373,4,19.0002,2.01529,1.13e-05
258,3.94689,5114.33,0,0,3.87108,2.01538,2.03392,4,19.0002,2.01538,1.13e-05
259,3.94857,5120.21,0,0,3.87617,2.01548,2.03411,4,19.0002,2.01548,1.13e-05
260,3.95024,5126.09,0,0,3.87106,2.01557,2.0343,4,19.0002,2.01557,1.13e-05
261,3.95192,5131.95,0,0,3.86645,2.01566,2.03449,4,19.0002,2.01566,1.13e-05
262,3.95359,5137.82,0,0,3.8623,2.01575,2.03468,4,19.0002,2.01575,1.13e-05
263,3.95526,5143.67,0,0,3.85857,2.01584,2.03488,4,19.0002,2.01584,1.13e-05
264,3.95693,5149.52,0,0,3.85036,2.01593,2.03507,4,19.0002,2.01593,1.13e-05
265,3.9586,5155.37,0,0,3.84782,2.01603,2.03526,4,19.0002,2.01603,1.13e-05
266,3.96027,5161.2,0,0,3.84554,2.01612,2.03545,4,19.0002,2.01612,1.13e-05
267,3.96193,5167.03,0,0,3.84349,2.01621,2.03565,4,19.0002,2.01621,1.13e-05
268,3.9636,5172.86,0,0,3.82706,2.0163,2.03584,4,19.0002,2.0163,1.13e-05
269,3.96526,5178.68,0,0,3.81228,2.01639,2.03603,4,19.0002,2.01639,1.13e-05
270,3.96693,5184.49,0,0,3.81355,2.01648,2.03622,4,19.0002,2.01648,1.13e-05
271,3.96859,5190.29,0,0,3.82924,2.01657,2.03642,4,19.0002,2.01657,1.13e-05
272,3.97025,5196.09,0,0,3.85303,2.01666,2.03661,4,19.0002,2.01666,1.13e-05
273,3.97192,5201.88,0,0,3.87444,2.01675,2.0368,4,19.0002,2.01675,1.13e-05
274,3.97358,5207.67,0,0,3.89372,2.01684,2.037,4,19.0002,2.01684,1.13e-05
275,3.97524,5213.45,0,0,3.91106,2.01694,2.03719,4,19.0002,2.01694,1.13e-05
276,3.97689,5219.23,0,0,3.92668,2.01703,2.03738,4,19.0002,2.01703,1.13e-05
277,3.97855,5224.99,0,0,3.94314,2.01713,2.03758,4,19.0002,2.01713,1.13e-05
278,3.98021,5230.75,0,0,3.95796,2.01723,2.03777,4,19.0002,2.01723,1.13e-05
279,3.98186,5236.51,0,0,3.9713,2.01732,2.03797,4,19.0002,2.01732,1.13e-05
280,3.98352,5242.26,0,0,3.98089,2.01742,2.03816,4,19.0002,2.01742,1.13e-05
281,3.98517,5248,0,0,3.99193,2.01752,2.03836,4,19.0002,2.01752,1.13e-05
282,3.98683,5253.74,0,0,4.00187,2.01762,2.03855,4,19.0002,2.01762,1.13e-05
283,3.98848,5259.47,0,0,4.00115,2.01772,2.03875,4,19.0002,2.01772,1.13e-05
284,3.99013,5265.19,0,0,3.99808,2.01781,2.03894,4,19.0002,2.01781,1.13e-05
285,3.99178,5270.91,0,0,3.99531,2.01791,2.03914,4,19.0002,2.01791,1.13e-05
